files,time.usec,c_tp.fps,i_tp.fps
1900000,98563166,19276.978177,16410.296805
1910000,99092906,19274.840926,15352.534492
1920000,99233739,19348.258156,15525.268345
1930000,101511805,19012.567061,13490.229196
1940000,101524602,19108.668853,13506.960812
1950000,101721838,19169.924948,15215.304162
1960000,102181627,19181.53055,13569.036544
1970000,104111558,18922.010561,15386.077062
1980000,104115973,19017.254922,15435.844578
1990000,104340728,19072.130683,15273.646469
2000000,104565626,19126.744385,16778.530528
2010000,107498103,18698.004373,11811.447951
2020000,107546091,18782.64455,11661.406401
2030000,107936751,18807.310589,11123.399378
2040000,108004471,18888.106956,11631.812425
2050000,110768613,18507.04766,12230.508392
2060000,110880071,18578.631682,11997.672452
2070000,111316842,18595.568854,11834.000919
2080000,111400512,18671.368404,11778.420814
2090000,113143544,18472.110083,16842.594585
2100000,113151525,18559.184244,17609.865751
2110000,113582102,18576.8705,17658.017181
2120000,113712929,18643.438513,17297.918152
2130000,115967743,18367.176466,14163.307897
2140000,116021274,18444.893132,13938.501242
2150000,116237697,18496.581191,15062.537774
2160000,116385263,18559.050728,14968.188857
2170000,118339089,18337.136261,16868.057213
2180000,118354444,18419.249217,17144.057227
2190000,118826014,18430.307693,15454.057598
2200000,119333916,18435.664174,13565.516187
2210000,123413658,17907.256262,7882.442824
2220000,123439293,17984.548891,7866.506950
2230000,123692868,18028.525299,8218.861712
2240000,123938000,18073.552905,8687.938795
2250000,125692497,17900.829832,17552.797718
2260000,125696911,17979.757673,17717.789281
2270000,125875993,18033.621391,18322.359004
2280000,126098482,18081.105846,18514.387067
2290000,128114758,17874.599584,16513.497100
2300000,128133582,17950.017194,16415.839479
2310000,128287946,18006.368268,16584.071083
2320000,128461203,18059.927401,16929.633249
2330000,133362008,17471.242635,7623.040640
2340000,133632926,17510.654522,7273.594814
2350000,133917235,17548.152036,7105.693099
2360000,134383555,17561.672632,6754.073382
2370000,136381895,17377.673187,13245.528723
2380000,136464269,17440.462749,14127.571262
2390000,136496272,17509.635721,15509.665042
2400000,137017652,17515.991297,15185.469632
2410000,139031729,17334.172691,15095.285214
2420000,139085696,17399.344933,15258.864733
2430000,139130870,17465.570366,15182.581935
2440000,139368867,17507.49685,17012.480781
2450000,142134005,17237.254378,12893.759292
2460000,142294121,17288.135186,12467.176262
2470000,142652002,17314.863902,11359.983096
2480000,143028367,17339.217751,10930.454980
2490000,145786946,17079.718509,10950.081044
2500000,146053140,17117.057531,10641.074174
2510000,146125975,17176.959812,11514.194267
2520000,146501086,17201.237675,11518.352046
2530000,149292060,16946.648067,11411.897017
2540000,149668193,16970.873698,11064.844692
2550000,149786859,17024.190353,10926.322713
2560000,149923324,17075.395153,11688.257801
2570000,152003383,16907.518433,14752.945333
2580000,152645849,16901.868062,13433.385186
2590000,152958469,16932.700863,12611.891122
2600000,153044840,16988.485205,12814.286392
2610000,156170362,16712.51809,9599.280438
2620000,156773561,16712.001586,9690.598569
2630000,157418021,16707.108775,8969.510839
2640000,157531548,16758.547945,8915.222475
2650000,159338897,16631.218427,12624.130710
2660000,160140766,16610.38639,11879.288609
2670000,160313799,16654.835807,13813.213582
2680000,160626821,16684.63575,12922.931192
2690000,162828944,16520.404382,11461.163704
2700000,163120638,16552.166747,13423.395367
2710000,163612462,16563.530472,12126.125039
2720000,163682785,16617.508066,13089.159427
2730000,166603566,16386.203882,10597.087602
2740000,167282096,16379.517387,9612.015789
2750000,167702248,16398.110537,9780.462841
2760000,167834669,16444.754927,9634.180531
2770000,171207994,16179.151074,8687.289713
2780000,171753439,16185.993225,8945.858101
2790000,172424105,16181.032229,8471.243411
2800000,172599058,16222.56826,8395.620089
2810000,174457478,16107.07682,12309.646701
2820000,175340491,16082.993631,11151.218326
2830000,175404920,16134.097037,13419.148790
2840000,175859401,16149.264605,12268.647808
2850000,178250828,15988.705534,10544.769135
2860000,178685661,16005.761089,11957.538780
2870000,178686952,16061.609244,12187.571602
2880000,179194758,16071.89871,11992.719220
2890000,183637333,15737.540688,7425.965445
2900000,185556826,15628.63551,5821.429117
2910000,185903132,15653.313469,5543.098980
2920000,186082976,15691.924446,5807.017141
2930000,187600067,15618.331309,10094.041134
2940000,187942521,15643.080578,16766.602604
2950000,188042791,15687.918608,18694.567686
2960000,188315129,15718.333496,17919.918572
