files,time.usec,c_tp.fps,i_tp.fps
2730000,482267549,5660.758236,618.989199
2740000,491313657,5576.88548,554.011265
2750000,498965151,5511.406948,517.773280
2760000,542901283,5083.797159,369.624823
2770000,549588731,5040.132455,594.166632
2780000,550292875,5051.855342,678.204991
2790000,551575791,5058.235052,760.302479
2800000,554014841,5054.016233,3599.207383
2810000,556497970,5049.434412,5789.349594
2820000,556776767,5064.866509,6169.134218
2830000,557345031,5077.644623,6933.322240
2840000,560648988,5065.55806,6029.411166
2850000,562583500,5065.91466,6572.968994
2860000,563058206,5079.403816,6367.967595
2870000,563806653,5090.397541,6190.396157
2880000,566438998,5084.39569,6908.450935
2890000,568398830,5084.458038,6878.371477
2900000,568475965,5101.359035,7383.126492
2910000,568879943,5115.314814,7884.430025
2920000,571622090,5108.270046,7717.401119
2930000,573901958,5105.401644,7268.593425
2940000,574028657,5121.695518,7203.713082
2950000,574504471,5134.859951,7111.707862
2960000,577565117,5124.963252,6730.576859
