files,time.usec,c_tp.fps,i_tp.fps
2750000,198672554,13841.871686,7571.865522
2760000,201976337,13664.967100,5313.458872
2770000,202344835,13689.501884,9995.359654
2780000,202354399,13738.273118,10268.382137
2790000,205754838,13559.826963,5647.895509
2800000,205961326,13594.785266,10037.668862
2810000,206259411,13623.620791,10218.220313
2820000,209751403,13444.486948,5407.594751
2830000,210375844,13452.114778,8656.123796
2840000,210460362,13494.227478,8890.793494
2850000,213425001,13353.637046,5582.233982
2860000,213759121,13379.546036,9980.742158
2870000,214036091,13408.953540,10928.224243
2880000,217435616,13245.300163,5734.558197
2890000,217933327,13260.936451,8872.472842
2900000,218129067,13294.881053,9153.431187
2910000,221356048,13146.241209,5464.512975
2920000,221697323,13171.110776,9385.910388
2930000,222062768,13194.467611,9686.541108
2940000,225648227,13029.129628,5319.743163
2950000,226051065,13050.148647,8519.670962
2960000,226061227,13093.797814,9166.104479
