files,time.usec,c_tp.fps,i_tp.fps
2530000,12335619816,205.097112,147.450916
2540000,12389158930,205.017953,163.519238
2550000,12389166245,205.824989,163.520783
2560000,12430965349,205.937345,228.108566
2570000,12479450075,205.938562,278.105597
2580000,12529586277,205.912625,284.844803
2590000,12583363709,205.827318,205.975913
2600000,12718022776,204.434293,139.344940
2610000,12718042273,205.220265,167.650075
2620000,12745700296,205.559517,185.087484
2630000,12843115086,204.778979,153.993409
2640000,12914043572,204.428612,204.059981
2650000,12914045452,205.202933,204.078323
2660000,12934015533,205.659255,212.409790
2670000,13024974100,204.990811,219.950604
2680000,13121111408,204.25099,193.173410
2690000,13121136551,205.012728,193.151710
2700000,13121140344,205.774798,213.761071
2710000,13234284372,204.771178,191.103856
2720000,13298226953,204.538546,225.841272
2730000,13298264634,205.289944,225.825286
2740000,13323659161,205.649211,197.512511
2750000,13383603090,205.47531,267.883361
2760000,13501683259,204.418956,196.602410
2770000,13501686954,205.159549,196.635256
2780000,13520352944,205.615934,203.361791
2790000,13520363889,206.355393,292.481473
2800000,13703399235,204.328864,198.298622
2810000,13703404572,205.05853,198.297007
2820000,13703409638,205.7882,218.511539
2830000,13703429237,206.51765,218.501210
2840000,13881296696,204.591838,224.848628
2850000,13881300612,205.312174,224.850424
2860000,13881303568,206.032523,224.853091
2870000,13906029681,206.385292,197.432934
2880000,14061385680,204.81623,222.112420
2890000,14061388504,205.527356,222.113767
2900000,14084336112,205.902499,197.012751
2910000,14104251114,206.320774,201.794525
2920000,14251872995,204.885351,209.987736
2930000,14272671550,205.287426,189.319497
2940000,14315239287,205.37554,173.232785
2950000,14378110628,205.172994,146.060290
2960000,14445714991,204.905053,206.353632
