files,time.usec,c_tp.fps,i_tp.fps
670000,504795533,1327.270065,540.897877
680000,504902500,1346.794678,544.478933
690000,529450884,1303.237035,669.220076
700000,552521790,1266.91836,836.703610
710000,552730397,1284.532213,834.465703
720000,569150887,1265.042393,622.583723
730000,598458386,1219.80077,579.647123
740000,607737057,1217.631855,724.437319
750000,609533836,1230.44851,704.182717
760000,631116321,1204.215411,645.521179
770000,650635884,1183.457628,766.613991
780000,652824090,1194.80885,887.173037
790000,653449244,1208.969185,910.842044
800000,653852004,1223.518465,1759.348949
810000,692071370,1170.399521,965.356120
820000,707102755,1159.661724,736.937801
830000,711526270,1166.506473,688.740501
840000,711527646,1180.558485,693.533676
850000,723287998,1175.188863,1281.368378
860000,744411884,1155.27441,1072.123662
870000,745608633,1166.831983,1173.627545
880000,783839068,1122.679432,553.162957
890000,795652015,1118.579458,552.760912
900000,797304189,1128.803802,756.253674
910000,799093849,1138.789895,747.870215
920000,820423940,1121.37147,1093.348092
930000,851550180,1092.125892,715.586996
940000,862861472,1089.398508,610.153413
950000,864327738,1099.120112,613.178221
960000,873527110,1098.992795,753.250700
970000,897462898,1080.824625,871.218297
980000,897552111,1091.85861,1153.048810
990000,914688054,1082.336208,794.276192
1000000,915267835,1092.57636,958.296723
1010000,933528336,1081.916811,1109.095084
1020000,933618568,1092.523258,1109.063749
1030000,960625846,1072.217663,870.742764
1040000,960963697,1082.246919,875.352784
1050000,994930765,1055.349816,651.440027
1060000,996562151,1063.656691,635.489721
1070000,1022171208,1046.791371,649.927122
1080000,1022990760,1055.728011,644.879800
1090000,1023571048,1064.89921,1396.634244
1100000,1049911627,1047.707228,749.773062
1110000,1095955539,1012.814809,542.120521
1120000,1108424453,1010.443244,468.199355
1130000,1114010181,1014.353387,442.286416
1140000,1146082523,994.69277,415.926249
1150000,1165140828,987.005152,578.157591
1160000,1166003912,994.850865,694.692182
1170000,1166254339,1003.211702,765.635844
1180000,1189335042,992.151041,924.801628
1190000,1231892944,965.993032,599.231940
1200000,1233248128,973.040196,594.846700
1210000,1234208039,980.385771,588.636086
1220000,1237525562,985.838222,830.038771
1230000,1276234979,963.772362,902.078581
1240000,1284295030,965.510238,783.593096
1250000,1284494642,973.145359,795.440487
1260000,1309667582,962.076192,554.461879
1270000,1346598084,943.117338,568.479745
1280000,1346646523,950.509267,641.524334
1290000,1347686218,957.196106,632.995765
1300000,1354684542,959.633007,888.554003
1310000,1369601871,956.482338,1738.844130
1320000,1389773287,949.795202,927.498293
1330000,1389825250,956.95484,949.238701
1340000,1399724396,957.331317,888.102346
1350000,1432698306,942.277934,633.950238
1360000,1433436012,948.769243,916.113229
1370000,1433437668,955.744383,917.169968
1380000,1435188734,961.546009,1127.893604
1390000,1457903507,953.423867,1586.974053
1400000,1491574739,938.60533,688.009560
1410000,1492069887,944.99595,682.218764
1420000,1494007318,950.463885,680.057174
1430000,1515655159,943.48638,692.620879
1440000,1542759849,933.392194,781.477269
1450000,1542773790,939.865591,788.893904
1460000,1544262627,945.435041,795.935808
1470000,1579014291,930.960542,631.321780
1480000,1604767911,922.251741,645.077409
1490000,1605543468,928.034668,637.250362
1500000,1606776406,933.546195,639.858934
1510000,1632655008,924.873897,745.702187
1520000,1680237836,904.633837,530.012452
1530000,1681113818,910.110894,529.308122
1540000,1685520728,913.664231,507.973134
1550000,1709567981,906.66181,520.068311
1560000,1742028336,895.507821,647.348702
1570000,1742083322,901.21981,656.065695
1580000,1742089419,906.956889,707.104925
1590000,1758586372,904.13529,816.020257
1600000,1809029493,884.452136,597.004616
1610000,1809644820,889.677346,592.053184
1620000,1810099713,894.97832,588.146259
1630000,1830987609,890.229946,552.476748
1640000,1870047724,876.982966,655.541784
1650000,1875135278,879.936514,610.776000
1660000,1880366838,882.806464,569.256249
1670000,1883870182,886.472972,756.392848
1680000,1918294477,875.777948,829.071337
1690000,1931187576,875.109192,713.619270
1700000,1931874745,879.974235,776.579798
1710000,1932906487,884.67808,815.722147
1720000,1967178499,874.348719,818.263276
1730000,1989200161,869.69629,689.505562
1740000,1990427038,874.184266,683.150018
1750000,2004096844,873.211295,561.873850
1760000,2035396620,864.696336,586.354467
1770000,2042552003,866.563004,749.739812
1780000,2051527291,867.646269,654.661774
1790000,2081782722,859.839973,514.894097
1800000,2088294170,861.947529,756.178689
1810000,2088863493,866.499896,863.716542
1820000,2105553543,864.380773,740.380806
1830000,2138029034,855.928507,711.157738
1840000,2161565538,851.234889,545.915834
1850000,2161895539,855.730523,547.704771
1860000,2162800301,859.996181,698.729525
1870000,2163269778,864.432175,1584.739340
1880000,2238147034,839.98056,522.319386
1890000,2245941097,841.518062,475.932351
1900000,2246530799,845.748476,477.723183
1910000,2246756370,850.114425,479.118851
1920000,2274696473,844.068658,1094.408043
1930000,2275896147,848.017605,1335.334109
1940000,2316683497,837.403988,570.184770
1950000,2320500170,840.336073,542.418481
1960000,2356990423,831.568928,486.062463
1970000,2359169282,835.039696,480.346993
1980000,2390803000,828.17363,539.669026
1990000,2390968579,832.298683,567.630241
2000000,2393063831,835.748706,1108.850043
2010000,2394682878,839.359574,1126.329195
2020000,2430329382,831.163058,1011.982326
2030000,2430348619,835.271115,1015.743001
2040000,2441232189,835.643578,830.420667
2050000,2445821884,838.16406,782.181805
2060000,2479607137,830.776767,811.725291
2070000,2479764547,834.756672,809.455607
2080000,2508807603,829.07912,591.931261
2090000,2539611459,822.960533,426.486632
2100000,2553137914,822.517259,543.989900
2110000,2553140758,826.433088,545.135807
2120000,2582171985,821.014252,545.223703
2130000,2598453933,819.718207,679.781071
2140000,2599911783,823.104851,855.178348
2150000,2600041928,826.909742,852.857189
2160000,2633753217,820.122396,775.475855
2170000,2670359944,812.624532,556.281727
2180000,2680399490,813.311601,496.970301
2190000,2681283011,816.773161,492.361728
2200000,2716132729,809.975145,485.557623
2210000,2729053266,809.804641,681.508537
2220000,2754495294,805.955271,539.841635
2230000,2754935947,809.456206,543.087651
2240000,2787439253,803.604957,560.958490
2250000,2807862992,801.321149,507.551568
2260000,2815311936,802.752964,657.714709
2270000,2815761629,806.176196,657.616959
2280000,2842885210,802.002132,721.423205
2290000,2873779789,796.859943,606.825602
2300000,2890851862,795.613234,529.521302
2310000,2892200687,798.699762,523.292686
2320000,2895585845,801.219554,759.004137
2330000,2929777200,795.282317,714.318739
2340000,2931575202,798.205688,982.237704
2350000,2932422741,801.385137,994.479297
2360000,2975551063,793.130398,500.217482
2370000,2981932540,794.786592,766.939684
2380000,3009159211,790.918603,515.570161
2390000,3011556601,793.609524,505.472626
