files,time.usec,c_tp.fps,i_tp.fps
2480000,248391880,9984.223317,6444.245675
2490000,252839643,9848.139202,6776.336018
2500000,253341679,9868.095964,6932.479899
2510000,254246751,9872.299214,6789.419369
2520000,254316446,9908.914817,6751.549396
2530000,259268493,9758.223881,6221.952604
2540000,259876104,9773.888253,6121.426139
2550000,260834647,9776.30859,6071.741266
2560000,261044988,9806.738753,5944.824302
2570000,265863704,9666.607218,6065.006866
2580000,266563917,9678.729323,5981.028477
2590000,267585266,9679.157746,5925.382546
2600000,267591916,9716.287543,6109.735742
2610000,273074951,9557.815502,5546.890850
2620000,273753652,9570.648577,5563.487389
2630000,274353738,9586.164268,5909.753339
2640000,274640834,9612.554556,5674.629780
2650000,280393012,9451.020127,5465.928748
2660000,280726461,9475.415999,5736.569007
2670000,281653438,9479.735163,5479.677247
2680000,281658535,9515.067598,5699.872366
2690000,286834092,9378.243643,6210.138672
2700000,287818357,9380.91659,5640.240635
2710000,288815120,9383.165258,5585.280106
2720000,288860287,9416.316892,5554.204033
2730000,293943414,9287.501846,5626.415571
2740000,294736257,9296.447027,5782.101505
2750000,295708613,9299.695305,5802.573528
2760000,295857823,9328.805208,5716.297851
2770000,302556288,9155.321208,4644.210516
2780000,303302942,9165.753493,4669.250708
2790000,304344776,9167.234729,4631.686549
2800000,304795648,9186.482873,4475.361735
2810000,309414620,9081.665243,5832.321912
2820000,310561760,9080.319483,5510.539044
2830000,311696782,9079.336597,5440.691969
2840000,312163262,9097.803444,5429.166077
2850000,317600960,8973.524513,4886.188455
2860000,318613206,8976.401311,4968.051702
2870000,319841730,8973.188083,4911.019690
2880000,320347984,8990.223581,4887.154383
2890000,324951768,8893.627561,5441.578667
2900000,326203604,8890.153157,5269.815891
2910000,327489830,8885.772117,5230.057138
2920000,327760588,8908.941791,5396.214340
2930000,332167664,8820.846571,5543.317143
2940000,334188456,8797.431351,5009.485461
2950000,335263887,8799.038949,5145.318590
2960000,335622106,8819.4429,5088.075865
