files,time.usec,c_tp.fps,i_tp.fps
2370000,245695879,9646.071435,10763.877396
2380000,247576398,9613.194227,9083.099690
2390000,248035627,9635.712534,9206.462753
2400000,249273365,9627.984121,8015.114904
2410000,251386297,9586.839174,7029.360585
2420000,252402838,9587.84782,8287.682018
2430000,252632006,9618.73374,8702.502557
2440000,253022622,9643.406509,10668.780508
2450000,254582519,9623.598704,12514.775257
2460000,257335804,9559.493711,8108.711878
2470000,257550935,9590.335985,8131.851466
2480000,258115701,9608.094317,7853.795317
2490000,259771830,9585.334946,7708.152392
2500000,260904827,9582.038128,11207.548957
2510000,261175248,9610.405347,11036.574380
2520000,261894736,9622.186526,10584.712764
2530000,263665436,9595.493586,10273.253123
2540000,264687262,9596.230589,10575.198252
2550000,265082128,9619.660213,10238.348759
2560000,265880465,9628.386952,10035.805244
2570000,268354241,9576.893551,8530.958315
2580000,269808018,9562.354815,7811.346606
2590000,270102912,9588.937716,7966.883260
2600000,271144704,9588.975782,7598.439205
2610000,273139870,9555.543832,8358.357909
2620000,274116422,9557.98263,9284.180406
2630000,274621232,9576.826893,8852.847961
2640000,276230503,9557.235611,7865.037529
2650000,277601826,9546.046718,8964.678271
2660000,279379445,9521.101311,7600.194793
2670000,279692427,9546.200548,7887.687222
2680000,280636567,9549.717732,9078.397409
2690000,282203001,9532.145266,8693.431569
2700000,284096922,9503.798848,8479.108642
2710000,284991103,9509.06878,7549.055651
2720000,291426758,9333.391411,3707.070616
2730000,310178714,8801.377647,1429.811637
2740000,325171393,8426.325498,973.840905
2750000,325959808,8436.622959,976.355001
2760000,329390187,8379.120292,1053.645602
2770000,331057932,8367.115638,1915.780562
2780000,332558049,8359.442835,5415.170275
2790000,333009119,8378.148948,5674.313419
2800000,333460811,8396.788791,9826.503258
2810000,334854193,8391.71215,10536.683331
2820000,336122755,8389.791997,11221.121742
2830000,336648437,8406.39578,10991.070305
2840000,337140728,8423.782012,10869.810379
2850000,340141303,8378.870707,7565.569848
2860000,341984105,8362.961782,6824.366400
2870000,343941956,8344.431233,5484.321080
2880000,348104211,8273.384547,3648.475580
2890000,360020169,8027.328047,2012.187214
2900000,365536725,7933.539373,1698.324857
2910000,366393937,7942.271163,1781.579986
2920000,366839225,7959.890331,2135.039771
2930000,368782196,7945.069018,4565.153702
2940000,370343507,7938.575794,8321.575640
2950000,370895390,7953.725173,8886.019692
2960000,371329856,7971.349333,8907.434167
