files,time.usec,c_tp.fps,i_tp.fps
2620000,186657579,14036.397633,6255.285716
2630000,186828803,14077.058557,6254.807406
2640000,188181476,14029.011017,14654.902688
2650000,188456072,14061.632357,17060.384806
2660000,188912551,14080.589066,17738.579459
2670000,189058802,14122.590283,17937.227775
2680000,190527404,14066.218002,17050.821679
2690000,190798399,14098.650796,17077.034932
2700000,191336167,14111.289268,16504.264702
2710000,191528937,14149.297973,16193.446917
2720000,195223195,13932.770642,8518.266678
2730000,196459553,13895.990082,7065.697206
2740000,197148703,13898.138605,6881.677808
2750000,197301264,13938.075937,6929.614348
2760000,199399027,13841.592116,9578.929421
2770000,200084247,13844.168352,11035.414300
2780000,200546376,13862.130323,11772.763300
2790000,200610812,13907.525582,12086.242593
2800000,202515507,13826.101722,12834.993326
2810000,203527394,13806.495257,11617.279193
2820000,203812021,13836.279068,12248.728812
2830000,204116445,13864.634964,11410.207515
2840000,206821253,13731.664221,9289.911667
2850000,207929937,13706.540006,9085.657994
2860000,208215333,13735.779968,9084.071263
2870000,208446201,13768.540689,9238.395882
2880000,211445370,13620.539433,8650.300155
2890000,213417666,13541.521909,7288.989671
2900000,213535998,13580.848321,7517.857260
2910000,215726001,13489.333629,5494.656447
2920000,217041867,13453.625516,7147.328052
2930000,217067246,13498.121223,10960.165279
2940000,219264906,13408.438467,6982.133419
2950000,220515723,13377.730893,8351.215373
2960000,220518573,13422.905652,11505.143087
