files c_tp.fps
1910000 14536.710545
1920000 14545.774002
1930000 14229.100686
1940000 14294.215976
1950000 14365.663677
1960000 14378.785376
1970000 14145.978281
1980000 14208.567199
1990000 14279.886595
2000000 14269.521844
2010000 9327.7341
2020000 9369.948519
2030000 9411.707281
2040000 9408.452583
2050000 6589.396065
2060000 6621.107129
2070000 6651.416906
2080000 6682.621511
2090000 6666.426803
2100000 6698.213573
2110000 6728.516315
2120000 6759.656174
2130000 6757.818341
2140000 6786.789995
2150000 6818.38761
2160000 6845.692296
2170000 6815.737076
2180000 6840.382597
2190000 6871.577937
2200000 6902.737291
2210000 6838.402448
2220000 6862.72669
2230000 6893.329884
2240000 6922.711838
2250000 6883.851572
2260000 6911.751736
2270000 6941.714245
2280000 6967.161929
2290000 6904.024018
2300000 6932.118188
2310000 6960.336837
2320000 6972.200766
2330000 6918.604143
2340000 6946.842977
2350000 6975.669512
2360000 7005.089361
2370000 6965.945904
2380000 6989.901278
2390000 7018.418712
2400000 7047.338937
2410000 6978.285995
2420000 7005.211011
2430000 7030.661731
2440000 7058.93149
2450000 6993.390646
2460000 7017.10724
2470000 7043.703953
2480000 7071.442478
2490000 7001.276687
2500000 7023.463895
2510000 7049.066505
2520000 7075.460514
2530000 6988.160962
2540000 7013.453115
2550000 7038.39735
2560000 7065.68609
2570000 7023.816609
2580000 7044.921076
2590000 7071.930845
2600000 7097.462998
2610000 7037.859919
2620000 7057.657175
2630000 7082.085025
2640000 7108.476427
2650000 7041.166921
2660000 7062.336812
2670000 7083.961771
2680000 7109.990624
2690000 7041.031893
2700000 7058.912038
2710000 7080.183375
2720000 7106.221492
2730000 7036.785518
2740000 7052.276588
2750000 7074.720673
2760000 7099.166824
2770000 7035.076791
2780000 7050.738698
2790000 7068.751651
2800000 7092.024371
2810000 7026.571774
2820000 7045.163953
2830000 7058.379334
2840000 7083.191392
2850000 7024.510202
2860000 7040.38265
2870000 7055.554542
2880000 7077.545476
2890000 7008.366316
2900000 7020.096151
2910000 7036.980979
2920000 7056.983221
2930000 6992.870554
2940000 6998.432101
2950000 7012.463741
2960000 7033.362973
