#files c_throughput i_throughput
4200000 7010.677706 3486.7652344602
4210000 6971.512632 3555.1469346706
4220000 6975.498568 3810.6346889744
4230000 6976.388888 3733.7270034633
4240000 6964.414735 4113.9261437514
4250000 6912.985728 3670.1123314761
4260000 6912.231568 3532.2836097224
4270000 6918.175114 3675.1491773069
4280000 6906.624278 3674.5492213082
4290000 6866.528816 4006.0836353627
4300000 6864.633107 3960.2772376153
4310000 6863.965019 3737.5622135909
4320000 6851.87306 3707.2695462359
4330000 6811.625043 3666.9832952133
4340000 6809.162021 3643.8431122757
4350000 6809.504268 3671.0486827596
4360000 6798.176635 3681.9163040895
4370000 6761.527954 3764.4762932672
4380000 6762.862915 3891.7373064558
4390000 6762.902815 3877.2768419913
4400000 6755.573172 4013.7881418259
4410000 6714.495618 3815.20774638
4420000 6709.21721 3590.5098911798
4430000 6708.861122 3574.243908815
4440000 6701.795587 3573.0476119122
4450000 6662.231607 3585.3930383239
4460000 6661.117538 3716.735361301
4470000 6663.010825 3792.486882307
4480000 6648.360574 3526.9266398976
4490000 6606.056894 3408.6285038542
4500000 6611.698174 3618.4320002021
4510000 6613.242101 3604.5242195837
4520000 6601.696383 3696.1163881281
4530000 6565.085357 3870.4947958788
4540000 6564.272584 3632.770499367
4550000 6566.821082 3665.6706804909
4560000 6553.949062 3606.4569248808
4570000 6520.274417 3677.5289040787
4580000 6521.829451 3761.4382822775
4590000 6527.354455 3876.9344862248
4600000 6503.420915 3461.307710092
4610000 6475.720409 3636.6409856742
4620000 6472.845327 3480.0505128633
4630000 6484.808599 3709.9501370847
4640000 6457.095599 3549.472231841
4650000 6426.133513 3413.5981177759
4660000 6434.643458 3826.3514050135
4670000 6445.010287 3768.1825496924
4680000 6414.800069 3645.1291729597
4690000 6380.747624 3503.9039748004
4700000 6389.920254 3530.8907871035
4710000 6400.177237 3531.8313649881
4720000 6375.232718 3702.931569
4730000 6341.089491 3668.0378204557
4740000 6347.33314 3559.7056935326
4750000 6359.21746 3626.4302113086
4760000 6332.540424 3537.3424887587
4770000 6299.738948 3556.936259
4780000 6310.178942 3725.8059964275
4790000 6322.693994 3758.9716914791
4800000 6297.106853 3780.0902435031
4810000 6269.58705 3991.4455388219
4820000 6269.793271 3552.67333266
4830000 6278.642904 3422.8816354326
4840000 6258.896184 3621.7180633985
4850000 6227.797045 3456.9531277346
4860000 6230.02178 3531.0104735079
4870000 6237.471472 3481.1138796436
4880000 6214.510726 3344.5853260997
4890000 6188.919635 3522.6148836679
4900000 6190.340272 3489.71319848
4910000 6199.105392 3544.6298923701
4920000 6179.191388 3649.0483934858
4930000 6152.22272 3566.7628026571
4940000 6150.5677 3441.7332959607
4950000 6161.947628 3549.979413927
4960000 6144.039078 3614.7255632012
4970000 6123.132136 3868.5845322312
4980000 6116.291008 3622.843498927
4990000 6127.20911 3609.2268325416
5000000 6106.91299 3491.0913832534
5010000 6088.577286 3579.0241120628
5020000 6082.197045 3590.4377133936
5030000 6092.473459 3568.6558618341
5040000 6073.611455 3611.7277323068
5050000 6055.352783 3596.9440601802
5060000 6050.916412 3677.3754027877
5070000 6059.619318 3610.9641119548
5080000 6035.937504 3387.9987026448
5090000 6019.97924 3464.7075618513
5100000 6012.881481 3349.5047448049
5110000 6022.63447 3395.6776954242
5120000 6002.481428 3522.7125834963
5130000 5980.552426 3261.9975226621
5140000 5975.173751 3320.3292757896
5150000 5985.550797 3350.2358414317
5160000 5967.779866 3429.7704709037
5170000 5948.091623 3506.910465714
5180000 5939.094474 3344.257341018
5190000 5948.959905 3328.8809546329
5200000 5930.537918 3285.5712804132
5210000 5910.647666 3258.9892840213
5220000 5901.458664 3241.4261889863
5230000 5907.693871 3109.2564478167
5240000 5897.893188 3437.8284116379
5250000 5880.623669 3539.0823154663
5260000 5870.928562 3504.7860158693
5270000 5881.383737 3716.9840187501
5280000 5864.612768 3372.0133926933
5290000 5851.501027 3546.3856848253
5300000 5839.101447 3408.9384942911
5310000 5847.766811 3335.7498055479
5320000 5834.662363 3485.2113029584
5330000 5818.217816 3320.4549467131
5340000 5807.443351 3379.602313122
5350000 5814.043391 3293.0410809655
5360000 5799.700224 3227.5152084841
5370000 5788.042205 3422.6736928406
5380000 5774.349752 3279.4885062742
5390000 5784.114091 3425.5670131443
5400000 5764.408164 3175.2644339515
5410000 5755.858944 3295.7092184807
5420000 5747.700817 3546.3769199079
5430000 5756.35357 3495.6378039557
5440000 5732.789237 3293.7563970368
5450000 5726.107143 3370.079001161
5460000 5716.739251 3304.649498446
5470000 5725.015683 3292.0740753463
5480000 5698.198861 3129.8573866627
5490000 5694.777425 3262.5932445829
5500000 5683.568709 3171.5967098054
5510000 5689.274907 3069.1150103672
5520000 5670.471338 3402.3288704448
5530000 5664.119421 3257.3199922329
5540000 5649.543185 3098.7574175597
5550000 5658.975139 3264.2444951334
5560000 5638.576027 3174.4744587157
5570000 5632.478613 3178.0798965742
5580000 5625.418305 3534.8251056462
5590000 5629.340262 3260.3522633172
5600000 5611.488603 3364.7086811905
5610000 5604.488053 3312.3416120949
5620000 5596.175843 3243.8606634984
5630000 5601.272479 3301.0978015286
5640000 5581.009627 3170.2817717352
5650000 5575.556211 3234.0674414961
5660000 5566.099249 3171.3570556996
5670000 5571.3815 3181.6338548231
5680000 5548.722958 3055.9718062509
5690000 5544.109514 3085.7794999721
5700000 5532.330906 2976.8514069165
5710000 5537.787802 2985.7996737542
5720000 5515.735806 2990.8720165062
5730000 5513.012519 3066.392131635
5740000 5502.502928 3111.7483450597
5750000 5507.775539 3105.3525881192
5760000 5484.048462 3010.698137908
5770000 5486.517203 3249.4329660926
5780000 5474.871531 3181.9542343667
5790000 5484.150999 3392.4236832416
5800000 5457.988501 3240.5435959605
5810000 5460.37652 3236.1935986987
5820000 5447.481256 3161.7724000781
5830000 5449.814642 2858.8710719192
5840000 5431.229439 3174.4935952036
5850000 5435.372582 3264.2469009969
5860000 5415.943985 2939.6970984682
5870000 5421.529777 3086.6383515358
5880000 5400.822953 2971.7726142133
5890000 5405.852405 3012.7889260733
5900000 5388.189924 3077.6629117837
5910000 5391.899303 2992.1121344128
5920000 5370.27009 2932.0261727435
5930000 5377.998555 3057.9206638312
5940000 5364.515994 3255.0363854528
5950000 5362.934956 2989.8939500289
5960000 5343.517993 3075.8226502552
5970000 5348.467896 2948.3694307102
5980000 5338.500206 3103.4788293362
5990000 5331.762395 2859.4314104294
6000000 5318.080822 3111.2688163498
6010000 5322.013133 3061.7513568089
6020000 5312.365944 3067.4214138518
6030000 5305.421572 3049.410355193
6040000 5289.88055 2946.3399627008
6050000 5297.104932 3110.0837642518
6060000 5286.426463 3047.1621358481
6070000 5276.282259 2886.4098111444
6080000 5262.377658 2947.9919505371
6090000 5270.587952 2999.512555403
6100000 5258.465139 2919.2222141919
6110000 5240.638408 2587.7842829521
6120000 5226.50963 2567.0199192331
6130000 5231.079355 2442.9754741164
6140000 5223.265502 2584.7261792808
6150000 5210.313155 2765.7108115878
6160000 5201.174743 2986.3500395273
6170000 5208.691893 3145.6029828524
6180000 5196.264879 2897.2964797239
6190000 5184.288895 2932.3825821287
6200000 5178.962425 3124.2274821826
6210000 5180.954869 2844.4855034163
6220000 5175.307759 3188.5017564774
6230000 5162.16646 3109.0827077489
6240000 5158.096851 3175.2274388408
6250000 5158.834612 3102.4146510226
6260000 5151.596529 3008.33694961
6270000 5134.367469 2792.3359039624
6280000 5132.823857 2909.1882347317
6290000 5130.433109 2757.9705455476
6300000 5124.453473 2808.5706084857
6310000 5108.32138 2845.5828956712
6320000 5106.221816 2815.379507791
6330000 5101.874619 2720.5208326419
6340000 5097.476011 2786.7975580957
6350000 5080.607482 2737.643352887
6360000 5083.513921 2985.6617207191
6370000 5074.64038 2750.8524893728
6380000 5069.652069 2718.089646718
6390000 5056.071681 2861.9509599271
6400000 5062.352321 3046.1533995133
6410000 5053.068524 3013.2351093705
6420000 5046.537828 2921.779309228
6430000 5028.882283 2705.0564681787
6440000 5036.17957 2756.2093036865
6450000 5025.064343 2661.428607947
6460000 5019.758929 2710.9277914054
6470000 5005.11201 2844.0961451857
6480000 5009.726845 2714.330135868
6490000 5003.987341 2985.0619176135
6500000 4995.35348 2798.2146660343
6510000 4983.377848 2927.2970332139
6520000 4987.484161 2900.9418852249
6530000 4981.189453 2864.0661194504
6540000 4971.633781 2806.2843557482
6550000 4952.661314 2472.4265582198
6560000 4958.693917 2554.8198785551
6570000 4955.426482 2686.8328060084
6580000 4946.445968 2705.4287651158
6590000 4930.676008 2855.2165737263
6600000 4936.661204 2855.7190651369
6610000 4934.471164 2911.9240696276
6620000 4923.06058 2769.3284694236
6630000 4906.777707 2728.2303089766
6640000 4913.239817 2755.8773561229
6650000 4908.999981 2649.2148418339
6660000 4898.60242 2688.2647165173
6670000 4884.42354 2782.9579339987
6680000 4888.35531 2655.6259865034
6690000 4888.091371 2861.7148557244
6700000 4875.541276 2733.1843770309
6710000 4863.775175 2852.7923626674
6720000 4864.713822 2691.1665505749
6730000 4864.727783 2703.5216203908
6740000 4854.301539 2806.4501389335
6750000 4843.000454 2821.4174297135
6760000 4843.182993 2777.7642310995
6770000 4843.077348 2769.3790842855
6780000 4831.261201 2684.3855425885
6790000 4820.483303 2701.1714618256
6800000 4823.887624 2882.8579953564
6810000 4821.402204 2743.3662563136
6820000 4809.854057 2746.8424667533
6830000 4798.615337 2710.9819982305
6840000 4802.956987 2764.0968328096
6850000 4796.934112 2573.4621746304
6860000 4787.168026 2653.3822245506
6870000 4772.180135 2459.0645438365
6880000 4775.589639 2418.8020135432
6890000 4771.240066 2488.5534367082
6900000 4765.298799 2671.9348241069
6910000 4752.48382 2781.0725980487
6920000 4758.63937 2954.7786729777
6930000 4750.186086 2698.839009501
6940000 4742.561282 2601.4006677077
6950000 4731.030504 2658.1578933135
6960000 4735.649419 2579.6134873541
6970000 4729.200619 2678.845932587
6980000 4722.113159 2701.3355779839
6990000 4711.091825 2719.6213065676
7000000 4715.748495 2723.958802905
7010000 4710.745218 2804.0159977314
7020000 4704.519558 2850.9642455882
7030000 4688.485649 2550.1163370815
7040000 4694.829328 2643.0326324224
7050000 4690.618756 2682.2720918014
7060000 4683.939909 2649.7149944302
7070000 4671.167785 2832.4391076721
7080000 4675.845881 2731.7730020233
7090000 4669.361095 2595.8826562707
7100000 4667.015102 2849.6334991575
7110000 4652.505737 2726.9127384733
7120000 4657.848535 2770.4286814343
7130000 4650.793746 2728.0250628016
7140000 4648.362757 2719.2912767362
7150000 4632.56696 2629.5028381075
7160000 4638.415522 2661.7268664907
7170000 4632.358184 2714.4166846754
7180000 4632.381441 2870.6719044349
7190000 4614.410655 2713.4486875437
7200000 4618.764805 2626.7814072369
7210000 4613.439631 2663.5609605632
7220000 4615.369242 2781.6748467145
7230000 4596.745927 2723.0088132352
7240000 4602.989952 2850.5562580095
7250000 4592.153618 2507.1021394211
7260000 4592.800193 2439.5519934818
7270000 4574.659522 2448.350378958
7280000 4580.87106 2449.9715820665
7290000 4572.393355 2568.8646980677
7300000 4577.044529 2820.7424329446
7310000 4557.566632 2714.2979112866
7320000 4562.377106 2629.9565031166
7330000 4552.434283 2535.4064587031
7340000 4554.146306 2380.6077333448
7350000 4538.052989 2545.9479480472
7360000 4536.46954 2224.6649123043
7370000 4534.301724 2621.1452664825
7380000 4537.666207 2726.9106808919
7390000 4519.179959 2561.6224334185
7400000 4517.35217 2544.4081892963
7410000 4518.00052 2717.7666504464
7420000 4522.182856 2775.1150112782
7430000 4498.079245 2414.9142309359
7440000 4496.570402 2429.1607830805
7450000 4498.564691 2503.4856254165
7460000 4503.384469 2542.6903258287
7470000 4479.094681 2510.7381405644
7480000 4478.956435 2591.0901050206
7490000 4479.517285 2504.4789335753
7500000 4484.903486 2540.505868077
7510000 4458.697227 2409.5267706748
7520000 4459.313734 2450.0398932823
7530000 4462.538765 2610.0907039255
7540000 4466.010934 2495.2020399177
7550000 4437.411734 2340.0309655358
7560000 4436.54462 2263.6332377114
7570000 4437.597028 2162.4084255576
7580000 4443.458942 2276.5167353947
7590000 4424.554559 2860.2838296112
7600000 4421.832432 2718.2006623066
7610000 4422.045236 2658.6988966574
7620000 4427.161555 2611.8424031404
7630000 4402.772931 2276.3703602628
7640000 4397.482873 2149.0271936976
7650000 4399.351436 2225.9901015413
7660000 4398.423304 1966.5650445982
7670000 4382.405227 2328.0572976945
7680000 4378.66246 2409.2411512091
7690000 4379.658488 2359.6050995111
7700000 4376.357728 2232.0403507864
7710000 4360.338858 2218.433867418
7720000 4358.330673 2304.1314415148
7730000 4357.339994 2201.0155690783
7740000 4359.318261 2491.7453113256
7750000 4343.099652 2464.77984344
7760000 4342.36842 2544.0733590437
7770000 4341.234715 2532.4006621333
7780000 4343.981501 2584.5292970081
7790000 4323.679312 2316.63649002
7800000 4323.583338 2350.7396166573
7810000 4325.471864 2536.4664548138
7820000 4325.730859 2380.4831896377
7830000 4306.767332 2444.5816201458
7840000 4305.553044 2374.5697508002
7850000 4310.200472 2551.404425303
