# files c_throughput i_throughput
4070000 8425.461162 3628.6942153432
4080000 8440.662617 3614.3551795603
4090000 8339.824548 4430.9129451613
4100000 8354.432538 4402.7567064631
4110000 8347.303948 4294.1791991107
4120000 8360.706835 4252.1847241336
4130000 8254.894876 4043.9876651872
4140000 8268.740869 4030.8862536961
4150000 8265.072761 4107.4530147846
4160000 8279.987243 4151.5606143337
4170000 8168.008803 3914.2294342064
4180000 8187.296769 4054.2462206316
4190000 8188.231392 4167.9379070591
4200000 8197.288211 4020.7749565635
4210000 8094.48383 4175.8269734126
4220000 8113.190216 4169.4367390649
4230000 8108.626504 4017.4223497442
4240000 8112.016385 3877.1614265287
4250000 8028.40335 4318.1486574822
4260000 8043.65156 4224.0588571439
4270000 8034.410685 4082.7374920705
4280000 8038.141734 4089.9858394367
4290000 7938.218544 3618.9250310237
4300000 7954.779778 3654.5386603886
4310000 7947.972491 3699.36448255
4320000 7953.887734 3749.0927244358
4330000 7870.078819 4097.7023144789
4340000 7881.376809 3956.5949560295
4350000 7872.673866 3895.7872856199
