#files c_throughput i_throughput
4740000 1598.757148 6424.4410686622
4750000 1601.906353 7008.6873402832
4760000 1604.283266 7993.2342120599
4770000 1607.282659 7928.4680931964
4780000 1609.595824 8185.6403049051
4790000 1612.549488 7641.6949805716
4800000 1614.533447 6736.254864392
4810000 1617.419146 6523.4800338192
4820000 1619.271466 5749.0561753166
4830000 1622.176316 5689.8629578192
4840000 1624.179312 5737.6842845149
4850000 1627.496341 6489.4162243661
4860000 1630.674624 10769.1786204373
4870000 1633.705893 11523.4378513825
4880000 1636.068551 14318.6159484658
4890000 1638.307705 8421.3025008232
4900000 1639.981124 5349.2479557363
4910000 1642.174538 4451.7340114313
4920000 1643.11661 3463.3250091059
4930000 1644.103694 2897.0727611888
4940000 1643.40921 2209.0741141792
4950000 1607.824242 450.6699493456
4960000 1575.418619 259.6393599603
4970000 1578.539872 266.8714308487
4980000 1580.859723 277.3189918232
4990000 1576.627261 463.5571750331
5000000 1579.638059 2365.1132379605
5010000 1582.546676 2311.5811963109
5020000 1585.448079 2482.5155238415
5030000 1588.095876 17159.2479935776
5040000 1590.048027 9022.1696269253
5050000 1592.418902 7282.4000847068
5060000 1594.668183 5902.6754170492
5070000 1597.052163 5491.6348854481
5080000 1599.112638 5676.7714330319
5090000 1601.452374 5642.7086627351
5100000 1603.485067 5334.5587480556
5110000 1605.706953 5128.2054684162
5120000 1607.614835 4950.107417723
5130000 1609.637451 4603.9500151752
5140000 1612.124772 5150.2315070079
5150000 1614.051226 4801.8678091144
5160000 1615.641433 4476.5306235002
5170000 1617.502155 4332.1780259142
5180000 1619.655786 4052.0326978151
5190000 1620.238017 3198.9493926982
5200000 1619.126045 2243.2619078637
5210000 1618.841162 1812.8044261475
5220000 1599.133566 605.5352815399
5230000 1566.296313 294.4334108497
5240000 1569.225032 313.4335476168
5250000 1572.099682 330.2201175909
5260000 1574.789604 527.2797423557
5270000 1576.601675 11282.6005331925
5280000 1578.483381 6950.4082950083
5290000 1580.940586 6036.455839723
5300000 1582.650822 4606.5811303284
5310000 1584.725446 4934.83355312
5320000 1586.211219 4483.8265530221
5330000 1588.472343 4293.7725688202
5340000 1589.370577 3633.5105967037
5350000 1591.282538 3530.5146429093
5360000 1591.450457 2838.3153499558
5370000 1593.756625 2862.7374802224
5380000 1561.560251 468.101647359
5390000 1564.42508 480.26582398
5400000 1567.248133 515.9097810755
5410000 1570.111123 524.8087814403
5420000 1572.524016 28246.6583158479
5430000 1575.057743 18713.3730807861
5440000 1577.050637 10133.3636344639
5450000 1579.595869 8632.6060601555
5460000 1581.753803 7727.3672495384
5470000 1584.293709 7767.0260339829
5480000 1586.239018 7640.0237648091
5490000 1587.531986 5032.4289194943
5500000 1588.983958 4225.3233928391
5510000 1590.451275 3394.7505995118
5520000 1593.214129 4007.3308176723
5530000 1595.979475 5918.2081196562
5540000 1598.640968 9727.2168542171
5550000 1601.231127 24133.048835632
5560000 1603.340594 13048.8318619669
5570000 1605.582812 9550.1454486187
5580000 1607.543676 7028.9205365894
5590000 1609.950163 6585.2709462563
5600000 1612.186732 6916.496755458
5610000 1601.770917 1203.7955744355
5620000 1479.620768 122.273210626
5630000 1433.238814 87.7175966497
5640000 1412.131615 76.8611512648
5650000 1365.363791 62.9210014955
5660000 1367.707921 117.6332524121
5670000 1370.050699 190.1439240632
5680000 1372.392687 276.2523981233
5690000 1374.733728 44840.0178233356
5700000 1377.074719 44519.3547701978
5710000 1379.415592 44386.9726858642
5720000 1381.681987 35568.1115000664
5730000 1383.724152 19846.9833779521
5740000 1385.749953 13547.9498926078
5750000 1387.771733 10260.2114062575
5760000 1389.840394 8930.4717868019
5770000 1391.928638 9240.6616751297
5780000 1393.919217 9049.0880751075
5790000 1395.957965 9181.3407448318
5800000 1398.027778 9214.9398631971
5810000 1400.105164 9172.5632573215
5820000 1402.140013 9487.0642726603
5830000 1404.213033 9750.5614192654
5840000 1406.269189 9683.6398706627
5850000 1408.320389 9532.7841119013
5860000 1410.399142 9866.3400570508
5870000 1412.383625 9295.9666046003
5880000 1414.495855 9694.9077597529
5890000 1416.536115 9648.0738981632
5900000 1418.46738 8759.1298103624
5910000 1420.614858 9813.8976487553
5920000 1422.62685 9178.5419893236
5930000 1424.250161 7188.8589036071
5940000 1425.847759 6131.4178009388
5950000 1427.349086 4763.9982954323
5960000 1429.276258 4636.8522325973
5970000 1431.594566 6078.3922801103
5980000 1433.844347 8577.3260206417
5990000 1435.482754 9421.8648898002
6000000 1437.092192 7759.6732804926
6010000 1439.341011 7481.0134774202
6020000 1441.586863 7480.0050692308
6030000 1443.155614 7231.5103026189
6040000 1444.678136 6938.9423841732
6050000 1446.904291 6874.1785067904
6060000 1449.208053 7091.5652387387
6070000 1451.131223 8695.7020887725
6080000 1453.019521 11338.8260177027
6090000 1454.810412 8382.8840045589
6100000 1456.458059 6016.2980617862
6110000 1458.203135 5598.4656594214
6120000 1459.737722 4911.4572733342
6130000 1460.089324 3262.4266701987
6140000 1462.389999 3859.670324341
6150000 1463.959873 3687.8445445485
6160000 1440.364983 475.2861530497
6170000 1419.564939 270.2176865833
6180000 1421.793949 270.2428759981
6190000 1424.022252 274.1465343532
6200000 1426.247255 568.355067363
6210000 1428.192604 22844.6950171876
6220000 1430.147623 15504.0399027164
6230000 1432.086142 11578.1608129218
6240000 1434.071282 9579.0128412216
6250000 1436.039308 9766.7653718123
6260000 1437.973373 9643.9714252553
6270000 1439.957111 10001.5298141218
6280000 1441.934304 9968.3670996531
6290000 1443.74267 8921.5550861007
6300000 1445.737468 9327.0609465705
6310000 1447.738834 9468.4225865939
6320000 1449.680837 9260.431844844
6330000 1451.593367 10016.8320733555
6340000 1453.511032 9491.3485002652
6350000 1455.401748 8819.2416616649
6360000 1457.22794 8212.2812191224
6370000 1459.113586 8098.9983512547
6380000 1460.887569 7468.1419975911
6390000 1462.766762 7438.4009149083
6400000 1464.672857 7804.2793451718
6410000 1466.52643 7680.1472392123
6420000 1468.319117 7784.4495083026
6430000 1469.576847 5734.6020403344
6440000 1470.956964 4691.6308945787
6450000 1472.502253 4243.3878992893
6460000 1474.705203 4884.0115933271
6470000 1476.485981 6045.1567520064
6480000 1478.182361 7067.1708004013
6490000 1479.459432 6212.6422165583
6500000 1481.47753 5734.6180337261
6510000 1483.672976 6976.7367129388
6520000 1485.136097 6242.3791632744
6530000 1486.237185 5789.9080142541
6540000 1488.030081 5290.4887317236
6550000 1490.224298 5296.515281266
6560000 1492.415866 7424.4224458115
6570000 1494.143753 11359.4172140806
6580000 1495.776712 10050.5817017438
6590000 1497.401135 7083.6236154641
6600000 1498.527345 4562.8932775714
6610000 1500.494619 4970.9201915071
6620000 1500.126866 2876.0866024736
6630000 1452.786744 245.8744854303
6640000 1454.906631 250.7165503133
6650000 1456.681337 250.0666587832
6660000 1458.470405 260.6409294759
6670000 1460.236103 9728.769754804
6680000 1462.075056 8028.6774901909
6690000 1464.063087 9294.0956661471
6700000 1465.971016 10199.8324181922
6710000 1468.051871 13657.9141097916
6720000 1470.166081 19386.8306567867
6730000 1472.177043 20142.8091837387
6740000 1474.083576 20173.8233896782
6750000 1475.923114 14674.6976074345
6760000 1477.863086 12270.3647970095
6770000 1479.801576 11505.3456860198
6780000 1481.702226 11474.9440774554
6790000 1483.569205 11794.7213272054
6800000 1485.246356 9539.6862664677
6810000 1486.548051 6509.0297901643
6820000 1487.858172 5030.1546744032
6830000 1489.176872 4155.4091327408
6840000 1490.4956 3733.9297854375
6850000 1492.528618 4737.2363081495
6860000 1494.632066 6679.9002038269
6870000 1496.658493 10528.5479000916
6880000 1498.39414 15970.1506703606
6890000 1500.16363 12100.7572287088
6900000 1501.880897 8926.9912652564
6910000 1503.330189 6413.9277562645
6920000 1505.239304 7025.7307201309
6930000 1506.891356 6623.2014478147
6940000 1508.554406 6460.4083368797
6950000 1509.467117 5120.3768166489
6960000 1511.458397 5299.1257341882
6970000 1513.33546 5840.5177341718
6980000 1513.853701 3876.4676250219
6990000 1514.359706 3466.7065247036
7000000 1516.450861 3565.9000829791
7010000 1518.542047 3791.6354697002
7020000 1520.632254 6954.8071796318
7030000 1503.583858 670.2009109327
7040000 1476.73403 264.4882511392
7050000 1478.754186 264.4510619112
7060000 1480.775663 264.4266056247
7070000 1482.797007 432.3375189698
7080000 1484.243155 14129.1833318735
7090000 1485.413673 7201.3787661107
7100000 1486.552423 4773.1091390429
7110000 1487.788058 3672.9638834002
7120000 1488.868969 3320.7057228922
7130000 1490.624195 3940.9075139165
7140000 1492.635464 5454.3065222014
7150000 1494.647377 8280.6454165548
7160000 1496.420322 15394.1994900062
7170000 1498.01868 12940.534053761
7180000 1499.553771 8685.0357856235
7190000 1500.824062 5743.4822141875
7200000 1502.433551 5352.3619136187
7210000 1504.092653 5505.4593348267
7220000 1504.634689 3840.2881564486
7230000 1504.835172 2896.1458388641
7240000 1506.83539 3188.1593811277
7250000 1508.835787 3496.0396978295
7260000 1486.614063 470.179296547
7270000 1487.860963 489.6179726735
7280000 1482.362187 376.262342805
7290000 1484.323113 376.2921562618
7300000 1486.284227 1428.7491838783
7310000 1488.245302 1561.5589641368
7320000 1490.20326 39955.5938859492
7330000 1492.161506 39709.7364174268
7340000 1494.02346 30058.4421638644
7350000 1495.769041 19650.7057878353
7360000 1496.831188 8044.1527659532
7370000 1497.414 4218.6677257651
7380000 1497.917401 2871.0275575371
7390000 1498.632689 2311.9524915803
7400000 1500.561455 2771.3662319426
7410000 1495.225948 1178.0576393967
7420000 1488.012395 670.2729555749
7430000 1489.944512 719.4080463005
7440000 1491.87665 720.4609615671
7450000 1492.899626 1158.8873423389
7460000 1493.694008 5120.4158255523
7470000 1494.517716 3476.7311053296
7480000 1495.283777 2599.5178928228
7490000 1496.266905 2580.1813576318
7500000 1498.190165 3415.7078994101
7510000 1500.11333 4987.2356172217
7520000 1501.247886 5907.4179441012
7530000 1500.485807 3178.8174435018
7540000 1482.933558 509.7078197167
7550000 1484.828653 509.7270871687
7560000 1486.723737 527.4226688658
7570000 1488.617917 598.0936184588
7580000 1490.51164 40582.4957442977
7590000 1492.381332 37393.0505386697
7600000 1493.928988 17778.2487127579
7610000 1495.390479 10758.5861064237
7620000 1496.694689 6997.0951796547
7630000 1498.155649 5635.9796812912
7640000 1499.712296 5670.6176127695
7650000 1501.059754 5385.3447914682
7660000 1501.852279 4371.7014672316
7670000 1503.646245 4996.8364761101
7680000 1505.530856 5813.7307838653
7690000 1506.914148 5930.5905881614
7700000 1508.244882 8157.7799760418
7710000 1507.858724 3258.047192932
7720000 1507.06475 1873.5664751314
7730000 1500.953102 852.5711277146
7740000 1502.823649 888.2347540362
7750000 1504.490134 1051.6440199285
7760000 1505.288103 1226.2803281945
7770000 1507.061334 7056.9902784956
7780000 1508.378778 5297.4866114274
7790000 1509.669641 4533.8552399587
7800000 1509.790132 3596.5959609523
7810000 1504.045362 1083.0300353337
7820000 1468.467184 238.9128272818
7830000 1449.452515 165.3095043098
7840000 1414.300484 106.0739252958
7850000 1416.046129 113.9788885528
7860000 1417.792736 183.0262166637
7870000 1419.540159 281.6719312501
7880000 1421.286436 44616.0365976386
7890000 1423.031344 44583.6554454191
7900000 1424.77513 44151.5545114197
7910000 1426.521595 44076.8164140727
7920000 1428.267108 44039.8832279803
7930000 1430.003295 42559.4829366493
7940000 1431.612399 27410.3255866859
