#files c_throughput i_throughput
2910000 701.325744 867.9799748047
2920000 693.768807 500.485554537
2930000 695.60929 498.1808055351
2940000 697.50587 524.4981996442
2950000 697.946804 516.8044704102
2960000 695.799772 884.9070176697
2970000 697.980055 930.2054015718
2980000 699.906329 936.8928820824
2990000 701.423831 1108.8079515084
3000000 697.852493 892.7505384269
3010000 699.480775 832.3626326614
3020000 701.169891 810.1300273872
3030000 702.34752 779.0328367091
3040000 702.010241 1269.0996034859
3050000 704.232145 1440.593623607
3060000 706.449295 1637.0855387546
3070000 708.654072 2215.7763284623
3080000 710.867473 17291.2583390001
3090000 713.003105 14165.587156227
3100000 715.210846 13961.0725057427
3110000 717.390524 13332.3709426304
3120000 719.549359 12074.5291493372
3130000 721.603511 10581.799994182
3140000 723.805794 10542.7434767421
3150000 725.994845 10759.7663324985
3160000 728.179448 11291.6759281166
3170000 730.192868 10647.5825244703
3180000 732.382997 10498.0551164069
3190000 734.558004 10325.7670048425
3200000 736.738801 10318.7586960719
3210000 738.758852 10507.4167709149
3220000 740.942264 10451.4683613585
3230000 743.116488 10493.534305746
3240000 745.278063 10244.354181097
3250000 747.103672 7988.8991499626
3260000 749.283664 7992.7932513708
3270000 751.407592 7585.7164045403
3280000 753.59137 7811.3155147334
3290000 755.77025 13148.1923998008
3300000 757.899671 12062.2934770669
3310000 759.867331 9544.1756059212
3320000 762.047391 9539.7803148154
3330000 764.218664 9485.8075123693
3340000 766.343799 9481.2298718295
3350000 768.246012 8774.2683921177
3360000 770.423669 8786.7660668305
3370000 772.590592 8778.8621447621
3380000 774.752729 9248.3506941814
3390000 776.849749 12516.2268071794
3400000 778.936974 10850.7386132176
3410000 780.909221 8409.1417911492
3420000 782.497582 5038.889381714
3430000 783.916558 3422.4643140724
3440000 785.052632 2360.062745587
3450000 785.903731 1728.1678091143
3460000 788.068639 2014.101173613
3470000 788.52495 1590.0774893323
3480000 790.391292 1903.791658832
