#files c_throughput i_throughput
3580000 116.837865 118.5761049991
3590000 116.594621 118.3215314215
3600000 116.768365 105.85185905
3610000 116.505002 104.2378691624
3620000 116.689527 104.7830598376
3630000 116.43769 103.888075495
3640000 116.758441 115.8721362444
3650000 116.387533 106.6799991389
3660000 116.706388 118.2527503912
3670000 116.337653 107.9231526021
3680000 116.654642 107.9236628537
3690000 116.281979 107.3944138371
3700000 116.597086 107.3939782816
3710000 116.26605 110.0514556643
3720000 116.579421 110.0508475229
3730000 116.233131 111.8968385552
3740000 116.544707 111.8950376969
3750000 116.201096 110.4766006895
3760000 116.510936 110.4753176061
3770000 116.294058 122.270611078
3780000 116.470397 109.9175025882
3790000 116.25227 121.2586420025
3800000 116.4275 109.084434179
3810000 116.208507 108.673679798
3820000 116.393444 109.5532699436
3830000 116.301729 121.1868884415
3840000 116.366171 110.8205009662
3850000 116.290109 124.6256810653
3860000 116.337123 111.1985296026
3870000 116.257073 112.1344695392
3880000 116.424103 122.2676222262
3890000 116.228242 110.5666177553
3900000 116.402122 123.0356834242
3910000 116.202383 111.1438459717
3920000 116.377198 112.0002928798
3930000 116.176683 111.3720667528
3940000 116.346606 111.1767794272
3950000 116.267064 122.9571588783
3960000 116.329741 111.8594960786
3970000 116.270531 126.2940821069
3980000 116.330446 114.7603873583
3990000 116.261676 115.7320593053
4000000 116.309714 114.3606021377
4010000 116.258836 115.1096958675
4020000 116.435548 127.936539063
4030000 116.243415 114.4502606766
4040000 116.419273 128.525886559
4050000 116.225688 112.9958681144
4060000 116.406034 113.5142949533
4070000 116.347569 127.8926865317
4080000 116.399871 114.4730287318
4090000 116.341839 129.4391289177
4100000 116.387498 114.5363132251
4110000 116.32573 114.1456658236
4120000 116.376914 114.0819299757
4130000 116.425783 125.6994253889
4140000 116.472177 125.858040169
4150000 116.417124 126.6405515224
4160000 116.456731 125.3088563418
4170000 116.530084 128.4074333461
4180000 116.418181 111.087942187
4190000 116.449353 119.8929450622
4200000 116.566301 129.209431528
4210000 116.613126 125.9716794195
4220000 116.561988 133.8385229326
4230000 116.616603 137.2681650416
4240000 116.533419 113.1810769031
4250000 116.581463 113.3424019047
4260000 116.515443 111.8053328116
4270000 116.446389 100.8758864053
4280000 116.602243 124.3893948137
4290000 116.426866 102.0485699109
4300000 116.698168 140.0969187519
4310000 116.506341 123.2818954023
4320000 116.548365 111.0575546275
4330000 116.480324 122.5134233292
4340000 116.660296 112.7275776788
4350000 116.493769 115.1548499463
4360000 116.657167 129.7375392995
4370000 116.596682 130.7337483451
4380000 116.674685 118.2572629109
4390000 116.485311 115.5727754492
4400000 116.64015 114.814593975
4410000 116.448828 102.2792800721
4420000 116.599 108.8661404234
4430000 116.438886 111.5592130009
4440000 116.701647 123.8865815314
4450000 116.539303 127.4571298548
4460000 116.690756 127.8041547567
4470000 116.512859 125.3310085439
4480000 116.662471 112.4715566005
4490000 116.479997 110.2388976182
4500000 116.63371 110.6048159879
4510000 116.451015 109.9303930026
4520000 116.602121 110.2163943292
4530000 116.465377 114.8472853905
4540000 116.722433 127.646203098
4550000 116.552843 129.3008360881
4560000 116.602399 116.6338215405
4570000 116.554663 127.6361610461
4580000 116.529672 98.1352646929
4590000 116.469049 107.6643712623
4600000 116.722745 132.2877252589
4610000 116.434233 104.1405728197
4620000 116.502862 113.5125959345
4630000 116.106215 85.5307836524
4640000 116.290566 81.5616060628
4650000 116.091565 86.6883644352
4660000 115.97626 76.196454357
4670000 115.952129 100.5121324054
4680000 115.851252 80.5520353983
4690000 116.007596 107.0098250988
4700000 115.882364 105.8944011967
4710000 116.128913 141.2761284933
4720000 115.905995 122.6889539307
4730000 116.151534 135.9259819138
4740000 115.930662 121.9003931638
4750000 116.17523 121.9000918323
4760000 115.937988 119.8413401204
4770000 116.181548 119.8435166509
4780000 116.016478 127.1717158067
4790000 116.155376 113.8450031711
4800000 115.999916 123.8737749189
4810000 116.241573 123.8734550307
4820000 115.999083 113.9572758508
4830000 116.239737 127.3123036402
4840000 115.992695 115.1326534559
4850000 116.232289 115.1265963977
4860000 116.094663 128.8921921393
4870000 116.237609 115.9812244599
4880000 116.088471 128.9743739087
4890000 116.232075 116.2061333389
4900000 116.070545 113.21294523
4910000 116.306644 125.3721647392
4920000 116.054108 112.0091383445
4930000 116.276185 121.9331259087
4940000 116.357603 166.9307642319
4950000 116.3801 126.1607694309
4960000 116.348073 169.002228292
4970000 116.399405 133.8863368521
4980000 116.211674 100.6260491209
4990000 116.406164 119.7242659953
5000000 116.385812 121.2631367872
5010000 116.430057 120.368431917
5020000 116.467104 160.3451565125
5030000 116.565906 140.6428493125
5040000 116.677763 169.97505254
5050000 116.70067 164.6251585169
5060000 116.755142 169.3029775312
5070000 116.85383 169.5030311927
5080000 116.893637 152.4278940138
5090000 116.996033 171.934615474
5100000 117.060489 174.9345103826
5110000 117.202885 188.615850041
5120000 117.238714 187.5554107697
5130000 117.32039 181.2695368162
5140000 117.375074 178.5551993676
5150000 117.422661 154.4128231128
5160000 117.532123 172.9280434007
5170000 117.54736 156.3368049844
5180000 117.359507 115.3929281331
5190000 117.215135 95.487422523
5200000 117.184495 84.8212237595
5210000 116.079316 44.4034177897
5220000 116.280298 53.0754271368
5230000 116.223406 55.4029563149
5240000 116.233998 56.5768348649
5250000 116.242409 142.2800931039
5260000 116.140617 100.4014514846
5270000 116.22505 116.4404043343
5280000 116.272773 121.5861935159
5290000 116.276007 120.8609521823
5300000 116.275254 137.1886313331
5310000 116.397698 144.7210085639
5320000 116.390413 134.3305478368
5330000 116.42376 139.941032588
5340000 116.531376 164.5599375452
5350000 116.62435 157.2802885558
5360000 116.671694 171.9354238118
5370000 116.724249 177.9109104353
5380000 116.82918 177.3278582678
5390000 116.845863 156.6384470308
5400000 116.88774 155.4634379226
5410000 116.865438 139.5221714307
5420000 116.908986 128.736941645
5430000 116.969939 136.5016935008
5440000 116.991667 132.9497501323
5450000 116.719733 99.877711391
5460000 116.919347 118.3404524354
5470000 116.96198 115.8915070683
5480000 117.099206 133.8294231897
5490000 117.028295 182.9117275304
5500000 117.060298 140.1175131692
5510000 117.09659 138.9678788497
5520000 117.032518 108.5623224794
5530000 117.06644 122.5488080267
5540000 117.110367 124.4281698287
5550000 117.051128 111.1089593064
5560000 116.927711 104.0667131627
5570000 117.137995 127.9501840134
5580000 116.99259 102.6891794932
5590000 117.115164 126.7352513388
5600000 116.96124 121.8166348253
5610000 117.170082 121.8166598652
5620000 116.918681 107.4493966209
5630000 117.032464 106.5206426114
5640000 116.877656 106.2477602267
5650000 117.084748 106.2337257824
5660000 116.848408 107.749366677
5670000 117.054834 120.2910795122
5680000 116.800495 106.8538704604
5690000 117.006111 106.8678783058
5700000 116.787548 108.771149358
5710000 116.992429 108.7724270463
5720000 116.834433 121.8624871234
5730000 116.957127 110.3835417217
5740000 116.8384 124.5675414495
5750000 117.041908 124.5620311758
5760000 116.80432 112.6523015436
5770000 117.007031 124.6244258333
5780000 116.761183 106.647062526
5790000 116.963162 106.6486144897
5800000 116.811639 117.8752379904
5810000 116.928173 106.5677950107
5820000 116.788504 120.8755002216
5830000 116.89708 108.0598339622
5840000 116.742066 107.4614793465
5850000 116.862568 108.0564479027
5860000 116.730785 108.8999280773
5870000 116.848307 110.1499444141
5880000 116.78278 123.0481138016
5890000 116.895217 121.8749347699
5900000 116.74664 119.1168769457
5910000 116.853027 117.5498456203
